label,message,target,char_count,word_count,num_sentences,clean_message
ham,Sending you greetings of joy and happiness. Do have a gr8 evening,0,65,12,2,send greet joy happi gr even
ham,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,0,101,17,3,hi darlin cantdo anythingtomorrow mypar aretak outfor meal free katexxx
ham,If india win or level series means this is record:),0,51,10,1,india win level seri mean record
ham,Then what about further plan?,0,29,5,2,plan
ham,Its good to hear from you,0,25,6,1,good hear
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0,78,16,2,awesom deal gate charl told last night uh yeah
ham,What time you thinkin of goin?,0,30,6,2,time thinkin goin
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1,139,28,5,get free mobil video player free movi collect text go free extra film order t c appli yr
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1,153,20,6,save money wed lingeri choos superb select nation deliveri brought weddingfriend
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,135,24,5,board work fine issu overh also reslov still softwar inst pend come around clock
ham,Yes but I don't care cause I know its there!,0,44,10,2,ye dont care caus know
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",0,141,27,5,mon oki lor haha best cheap gd food la ex oso oki depend whether wana eat western chines food den prefer
ham,Sitting ard nothing to do lor. U leh busy w work?,0,49,11,3,sit ard noth lor leh busi work
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,0,54,11,3,ltgt oh send home sale
ham,Sorry. || mail? ||,0,18,4,3,sorri mail
ham,Ya just telling abt tht incident..,0,34,6,2,ya tell abt tht incid
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0,107,24,2,ye outsid like hour call whole famili wake caus start
ham,Ugh just got outta class,0,24,5,1,ugh got outta class
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0,274,37,5,nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,0,158,34,6,need lar ju test phone card dunno network gd thk wait si finish bath bath dun disturb liao clean ur room
ham,Ok. I.ll do you right later.,0,28,6,4,ok ill right later
ham,Have your lunch and come quickly and open the door:),0,52,10,1,lunch come quickli open door
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1,153,32,4,heard call night knicker make beg like last time xx luv nikiyu net
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,131,25,6,back bit long co accid divert via wadebridgei brilliant weekend thank speak soon lot love
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,155,41,5,yan jiu liao sat go bugi vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,101,12,4,bloomberg messag center wait appli futur bloombergcom
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,0,73,17,3,seek ladi street freak sheet
ham,My phone,0,8,2,1,phone
ham,"Haha figures, well I found the piece and priscilla's bowl",0,57,10,1,haha figur well found piec priscilla bowl
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,106,20,1,actual fuck whatev find excus tampa point januari though
ham,yay! finally lol. i missed our cinema trip last week :-(,0,56,11,3,yay final lol miss cinema trip last week
ham,All day working day:)except saturday and sunday..,0,49,7,2,day work dayexcept saturday sunday
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,176,31,5,heart empti without love mind empti without wisdom eye empti without dream amp life empti without frnd alwi touch good night amp sweet dream
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",0,90,19,3,think wait bu inform get ever get
ham,You getting back any time soon?,0,31,6,2,get back time soon
ham,", how's things? Just a quick question.",0,38,7,3,how thing quick question
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",0,66,10,2,probabl come everybodi done around ltgt right
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0,180,35,2,got new year co yetund said want surpris didnt see money return mid januari ltgt day return period end
ham,I can ask around but there's not a lot in terms of mids up here,0,63,15,1,ask around there lot term mid
ham,Be sure to check your yahoo email. We sent photos yesterday,0,59,11,2,sure check yahoo email sent photo yesterday
ham,What was she looking for?,0,25,5,2,look
ham,Wherre's my boytoy ? :-(,0,24,5,2,wherr boytoy
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1,148,27,1,want new video phone anytim network min text five pound per week call repli deliveri tomorrow
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0,149,31,5,hello love go day wish well fine babe hope find job prospect miss boytoy teas kiss
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0,165,32,7,tell bad charact dnt lik ill tri chang ltgt add tat new year resolut wait ur replyb frankgood morn
ham,"Yeah, probably earlier than that",0,32,5,1,yeah probabl earlier
ham,Change windows logoff sound..,0,29,4,2,chang window logoff sound
ham,I'm also came to room.,0,22,5,2,im also came room
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,0,103,25,2,huh got lesson lei thinkin go sch earlier tot parkin kent vale
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,0,126,23,4,reach offic around ltdecimalgt amp mobil problem cannt get voic call asa ill free
ham,"Cool, text me when you head out",0,31,7,1,cool text head
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",1,140,25,3,contact date servic someon know find call land line pobox tg
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1,161,30,5,wan win meetgreet westlif current tour unbreak untam unkempt text cost std text
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,0,75,14,3,happi birthday may find ur princ charm soon dun work hard
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0,121,24,1,oh grand bit parti doesnt mention cover charg probabl first come first serv
ham,You said to me before i went back to bed that you can't sleep for anything.,0,75,16,2,said went back bed cant sleep anyth
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0,95,18,2,hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,156,23,4,bank granit issu strongbuy explos pick member nasdaq symbol cdgt per
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0,114,22,4,say ltgt year old man money im last ltgt still wait check
ham,I will come to ur home now,0,26,7,1,come ur home
ham,Free any day but i finish at 6 on mon n thurs...,0,48,12,2,free day finish mon thur
ham,Will you be here for food,0,25,6,1,food
ham,"life alle mone,eppolum oru pole allalo",0,38,6,1,life all moneeppolum oru pole allalo
ham,Nite...,0,7,1,2,nite
ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",0,125,22,3,two fundament cool life walk like king walk like dont carewhoev king gud nyt
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",0,188,36,6,camera quit good mega pixel optic digit doom love holiday safe hope hav good journey happi new year see coupl week
ham,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0,124,26,4,hi peteynoim ok want chat coz avent spoken long timehop ur doin alritehav good nit j love ya amx
ham,I just saw ron burgundy captaining a party boat so yeah,0,55,11,1,saw ron burgundi captain parti boat yeah
ham,I'm serious. You are in the money base,0,38,8,2,im seriou money base
ham,Already one guy loving you:-.,0,29,5,2,alreadi one guy love
ham,Staff of placement training in Amrita college.,0,46,7,2,staff placement train amrita colleg
ham,I always chat with you. In fact i need money can you raise me?,0,62,14,3,alway chat fact need money rais
ham,I'm job profile seems like bpo..,0,32,6,2,im job profil seem like bpo
ham,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0,192,40,4,well give co said one nighter persev found one cheap apologis advanc somewher sleep isnt
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,287,60,5,think actual talk call bo morn went place last year told could go get car fix cheaper kept tell today much hope would come back alway regret get number etc
ham,Are you willing to go for apps class.,0,37,8,2,will go app class
ham,Hanging out with my brother and his family,0,42,8,1,hang brother famili
ham,No it will reach by 9 only. She telling she will be there. I dont know,0,70,16,3,reach tell dont know
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month,0,76,16,3,hey go quit soon xuhui work till end month
ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,114,25,3,im sorri bout last nite wasnt ur fault spous pmt sumthin give think shldxxxx
ham,Try neva mate!!,0,15,3,2,tri neva mate
ham,Yeah that'd pretty much be the best case scenario,0,49,9,1,yeah thatd pretti much best case scenario
ham,I not free today i haf 2 pick my parents up tonite...,0,53,12,2,free today haf pick parent tonit
ham,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X",0,159,37,5,hey babe far spunout spk da mo dead da wrld sleep da sofa day cool nytho tx fonin hon call mwen im bk frmcloud
ham,Should i send you naughty pix? :),0,33,7,2,send naughti pix
spam,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1,149,23,3,winner guarante caller prize final attempt contact claim call ppmpobox bhamb xe
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",1,157,32,3,xma new year eve ticket sale club day till pm thur fri sat night week theyr sell fast
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0,87,19,2,tyler get th leav long get like hour
